379,person,0.69,2,713,278,749,385,0,0,0,0,0,0,
380,person,0.76,7,392,265,456,451,0,0,0,0,0,0,
380,person,0.72,9,329,270,400,446,0,0,0,0,0,0,
380,person,0.69,2,713,277,751,385,0,0,0,0,0,0,
381,person,0.75,7,393,267,459,449,0,0,0,0,0,0,
381,person,0.76,9,335,270,404,441,0,0,0,0,0,0,
381,person,0.5,2,714,279,752,385,0,0,0,0,0,0,
382,person,0.73,7,398,268,460,450,0,0,0,0,0,0,
382,person,0.79,9,343,267,407,440,0,0,0,0,0,0,
382,person,0.47,2,714,277,752,383,0,0,0,0,0,0,
383,person,0.76,7,400,265,461,451,0,0,0,0,0,0,
383,person,0.81,9,349,267,409,440,0,0,0,0,0,0,
383,person,0.58,2,714,276,753,382,0,0,0,0,0,0,
384,person,0.77,7,404,262,464,451,0,0,0,0,0,0,
384,person,0.83,9,350,263,412,443,0,0,0,0,0,0,
384,person,0.69,2,716,277,754,382,0,0,0,0,0,0,
385,person,0.71,7,407,263,470,448,0,0,0,0,0,0,
385,person,0.83,9,352,259,415,445,0,0,0,0,0,0,
385,person,0.66,2,718,276,755,382,0,0,0,0,0,0,
386,person,0.67,7,411,268,476,448,0,0,0,0,0,0,
386,person,0.82,9,357,260,418,445,0,0,0,0,0,0,
386,person,0.46,2,719,278,756,382,0,0,0,0,0,0,
387,person,0.69,7,413,263,480,445,0,0,0,0,0,0,
387,person,0.84,9,358,262,421,442,0,0,0,0,0,0,
387,person,0.41,2,720,277,757,381,0,0,0,0,0,0,
388,person,0.66,7,416,263,484,444,0,0,0,0,0,0,
388,person,0.83,9,360,264,424,441,0,0,0,0,0,0,
388,person,0.57,2,722,275,756,382,0,0,0,0,0,0,
389,person,0.68,7,421,265,485,444,0,0,0,0,0,0,
389,person,0.83,9,363,267,429,440,0,0,0,0,0,0,
389,person,0.53,2,723,272,757,382,0,0,0,0,0,0,
390,person,0.66,7,422,265,486,445,0,0,0,0,0,0,
390,person,0.83,9,367,268,431,440,0,0,0,0,0,0,
390,person,0.41,2,725,270,758,380,0,0,0,0,0,0,
391,person,0.68,7,425,265,486,444,0,0,0,0,0,0,
391,person,0.81,9,368,267,434,440,0,0,0,0,0,0,
391,person,0.56,2,726,270,758,379,0,0,0,0,0,0,
392,person,0.68,7,428,264,486,443,0,0,0,0,0,0,
392,person,0.77,9,371,266,437,441,0,0,0,0,0,0,
392,person,0.62,2,727,270,758,379,0,0,0,0,0,0,
393,person,0.69,7,431,264,487,442,0,0,0,0,0,0,
393,person,0.81,9,376,266,439,439,0,0,0,0,0,0,
393,person,0.57,2,728,270,759,378,0,0,0,0,0,0,
394,person,0.74,7,432,261,489,443,0,0,0,0,0,0,
394,person,0.78,9,380,264,442,440,0,0,0,0,0,0,
394,person,0.51,2,729,271,760,377,0,0,0,0,0,0,
395,person,0.77,7,435,260,492,442,0,0,0,0,0,0,
395,person,0.8,9,383,265,444,439,0,0,0,0,0,0,
395,person,0.53,2,730,275,761,375,0,0,0,0,0,0,
396,person,0.77,7,437,257,495,445,0,0,0,0,0,0,
396,person,0.78,9,384,266,447,439,0,0,0,0,0,0,
396,person,0.59,2,730,278,762,375,0,0,0,0,0,0,
397,person,0.76,7,441,258,497,443,0,0,0,0,0,0,
397,person,0.85,9,387,265,447,439,0,0,0,0,0,0,
397,person,0.62,2,729,277,764,376,0,0,0,0,0,0,
398,person,0.7,7,442,260,499,442,0,0,0,0,0,0,
398,person,0.82,9,389,266,450,438,0,0,0,0,0,0,
398,person,0.49,2,730,279,764,376,0,0,0,0,0,0,
399,person,0.69,7,443,267,501,440,0,0,0,0,0,0,
399,person,0.8,9,393,267,453,438,0,0,0,0,0,0,
399,person,0.19,2,731,279,764,376,0,0,0,0,0,0,
400,person,0.67,7,444,266,503,439,0,0,0,0,0,0,
400,person,0.78,9,396,268,455,437,0,0,0,0,0,0,
400,person,0.39,2,731,278,765,377,0,0,0,0,0,0,
401,person,0.69,7,444,264,506,440,0,0,0,0,0,0,
401,person,0.74,9,398,268,457,437,0,0,0,0,0,0,
401,person,0.61,2,732,278,767,377,0,0,0,0,0,0,
402,person,0.69,7,444,266,507,441,0,0,0,0,0,0,
402,person,0.71,9,400,270,457,437,0,0,0,0,0,0,
402,person,0.62,2,733,277,768,378,0,0,0,0,0,0,
403,person,0.7,7,445,271,509,441,0,0,0,0,0,0,
403,person,0.66,9,403,274,458,438,0,0,0,0,0,0,
403,person,0.6,2,732,277,768,378,0,0,0,0,0,0,
404,person,0.64,7,448,274,511,442,0,0,0,0,0,0,
404,person,0.67,9,406,274,471,438,0,0,0,0,0,0,
404,person,0.57,2,732,275,770,377,0,0,0,0,0,0,
405,person,0.72,7,453,274,512,441,0,0,0,0,0,0,
405,person,0.67,9,408,274,470,438,0,0,0,0,0,0,
405,person,0.68,2,734,275,769,376,0,0,0,0,0,0,
406,person,0.71,7,454,272,514,439,0,0,0,0,0,0,
406,person,0.68,9,410,273,472,437,0,0,0,0,0,0,
406,person,0.7,2,735,274,770,376,0,0,0,0,0,0,
407,person,0.69,7,460,268,516,437,0,0,0,0,0,0,
407,person,0.69,9,413,274,476,436,0,0,0,0,0,0,
407,person,0.65,2,735,274,771,376,0,0,0,0,0,0,
408,person,0.68,7,462,265,517,435,0,0,0,0,0,0,
408,person,0.75,9,416,273,478,433,0,0,0,0,0,0,
408,person,0.63,2,736,273,772,376,0,0,0,0,0,0,
409,person,0.64,7,465,267,519,433,0,0,0,0,0,0,
409,person,0.73,9,419,272,485,432,0,0,0,0,0,0,
409,person,0.6,2,736,273,773,376,0,0,0,0,0,0,
410,person,0.72,7,466,268,520,434,0,0,0,0,0,0,
410,person,0.75,9,422,272,480,431,0,0,0,0,0,0,
410,person,0.62,2,737,275,774,375,0,0,0,0,0,0,
411,person,0.72,7,467,267,523,435,0,0,0,0,0,0,
411,person,0.66,9,426,271,479,430,0,0,0,0,0,0,
411,person,0.54,2,738,276,775,375,0,0,0,0,0,0,
412,person,0.69,7,470,269,524,435,0,0,0,0,0,0,
412,person,0.73,9,430,270,480,430,0,0,0,0,0,0,
412,person,0.69,2,739,276,775,375,0,0,0,0,0,0,
413,person,0.72,7,474,269,526,436,0,0,0,0,0,0,
413,person,0.82,9,433,268,484,431,0,0,0,0,0,0,
413,person,0.71,2,740,277,775,375,0,0,0,0,0,0,
414,person,0.73,7,476,270,527,436,0,0,0,0,0,0,
414,person,0.82,9,435,268,485,432,0,0,0,0,0,0,
414,person,0.62,2,741,278,776,376,0,0,0,0,0,0,
415,person,0.5,7,478,269,529,433,0,0,0,0,0,0,
415,person,0.76,9,435,268,486,432,0,0,0,0,0,0,
415,person,0.68,2,742,280,776,375,0,0,0,0,0,0,
416,person,0.56,7,481,268,532,431,0,0,0,0,0,0,
416,person,0.77,9,438,268,489,433,0,0,0,0,0,0,
416,person,0.37,2,743,280,776,375,0,0,0,0,0,0,
417,person,0.59,7,484,270,535,431,0,0,0,0,0,0,
417,person,0.76,9,442,269,492,433,0,0,0,0,0,0,
417,person,0.42,2,744,280,777,375,0,0,0,0,0,0,
418,person,0.57,7,486,272,536,431,0,0,0,0,0,0,
418,person,0.74,9,443,271,493,433,0,0,0,0,0,0,
418,person,0.32,2,745,281,778,375,0,0,0,0,0,0,
419,person,0.63,7,489,273,538,432,0,0,0,0,0,0,
419,person,0.74,9,444,273,493,434,0,0,0,0,0,0,
419,person,0.13,2,748,282,778,374,0,0,0,0,0,0,
420,person,0.59,7,490,272,539,431,0,0,0,0,0,0,
420,person,0.71,9,447,274,495,434,0,0,0,0,0,0,
421,person,0.66,7,493,271,542,431,0,0,0,0,0,0,
421,person,0.76,9,451,276,497,433,0,0,0,0,0,0,
422,person,0.64,7,496,276,544,431,0,0,0,0,0,0,
422,person,0.73,9,454,276,500,430,0,0,0,0,0,0,
423,person,0.62,7,498,275,546,429,0,0,0,0,0,0,
423,person,0.7,9,456,274,504,428,0,0,0,0,0,0,
424,person,0.67,7,500,275,548,429,0,0,0,0,0,0,
424,person,0.75,9,457,271,508,429,0,0,0,0,0,0,
425,person,0.69,7,500,275,549,428,0,0,0,0,0,0,
425,person,0.82,9,458,269,509,428,0,0,0,0,0,0,
426,person,0.63,7,502,272,552,427,0,0,0,0,0,0,
426,person,0.78,9,459,267,511,427,0,0,0,0,0,0,
427,person,0.54,7,504,273,553,423,0,0,0,0,0,0,
427,person,0.77,9,460,265,512,426,0,0,0,0,0,0,
428,person,0.62,7,503,275,555,425,0,0,0,0,0,0,
428,person,0.71,9,462,262,517,427,0,0,0,0,0,0,
429,person,0.54,7,504,271,555,427,0,0,0,0,0,0,
429,person,0.72,9,464,263,517,428,0,0,0,0,0,0,
430,person,0.57,7,506,271,557,426,0,0,0,0,0,0,
430,person,0.73,9,467,265,518,427,0,0,0,0,0,0,
431,person,0.65,7,507,271,557,428,0,0,0,0,0,0,
431,person,0.72,9,470,267,518,427,0,0,0,0,0,0,
432,person,0.71,7,508,271,559,429,0,0,0,0,0,0,
432,person,0.72,9,473,269,519,428,0,0,0,0,0,0,
433,person,0.73,7,510,270,561,430,0,0,0,0,0,0,
433,person,0.75,9,476,270,521,427,0,0,0,0,0,0,
434,person,0.69,7,512,276,563,429,0,0,0,0,0,0,
434,person,0.68,9,478,271,524,427,0,0,0,0,0,0,
435,person,0.6,7,515,274,567,428,0,0,0,0,0,0,
435,person,0.66,9,479,271,529,427,0,0,0,0,0,0,
436,person,0.6,7,517,274,569,428,0,0,0,0,0,0,
436,person,0.6,9,480,272,532,427,0,0,0,0,0,0,
437,person,0.75,7,522,275,572,427,0,0,0,0,0,0,
437,person,0.65,9,480,272,533,426,0,0,0,0,0,0,
438,person,0.75,7,524,274,574,427,0,0,0,0,0,0,
438,person,0.7,9,482,272,533,427,0,0,0,0,0,0,
439,person,0.65,7,524,273,576,427,0,0,0,0,0,0,
439,person,0.66,9,484,272,536,425,0,0,0,0,0,0,
440,person,0.59,7,526,272,578,426,0,0,0,0,0,0,
440,person,0.74,9,490,273,535,425,0,0,0,0,0,0,
441,person,0.54,7,529,270,579,425,0,0,0,0,0,0,
441,person,0.74,9,495,275,536,424,0,0,0,0,0,0,
442,person,0.51,7,535,268,581,425,0,0,0,0,0,0,
442,person,0.7,9,497,275,539,423,0,0,0,0,0,0,
443,person,0.63,7,541,270,583,422,0,0,0,0,0,0,
443,person,0.82,9,499,276,542,422,0,0,0,0,0,0,
444,person,0.58,7,543,275,585,421,0,0,0,0,0,0,
444,person,0.83,9,500,276,545,421,0,0,0,0,0,0,
445,person,0.57,7,543,277,588,424,0,0,0,0,0,0,
445,person,0.81,9,502,274,549,420,0,0,0,0,0,0,
446,person,0.5,7,544,279,591,423,0,0,0,0,0,0,
446,person,0.74,9,504,275,551,423,0,0,0,0,0,0,
447,person,0.57,7,543,276,593,424,0,0,0,0,0,0,
447,person,0.71,9,505,275,552,423,0,0,0,0,0,0,
448,person,0.73,7,546,274,594,423,0,0,0,0,0,0,
448,person,0.78,9,507,274,556,424,0,0,0,0,0,0,
449,person,0.63,7,549,272,595,423,0,0,0,0,0,0,
449,person,0.83,9,509,273,558,425,0,0,0,0,0,0,
450,person,0.75,7,551,271,598,422,0,0,0,0,0,0,
450,person,0.81,9,511,274,559,424,0,0,0,0,0,0,
451,person,0.65,7,552,271,600,424,0,0,0,0,0,0,
451,person,0.72,9,513,275,561,423,0,0,0,0,0,0,
452,person,0.57,7,552,270,602,426,0,0,0,0,0,0,
452,person,0.64,9,516,276,564,423,0,0,0,0,0,0,
453,person,0.55,7,556,273,604,424,0,0,0,0,0,0,
453,person,0.67,9,516,276,565,422,0,0,0,0,0,0,
454,person,0.57,7,556,274,605,422,0,0,0,0,0,0,
454,person,0.5,9,517,275,570,421,0,0,0,0,0,0,
455,person,0.63,7,557,274,607,422,0,0,0,0,0,0,
455,person,0.53,9,520,275,570,415,0,0,0,0,0,0,
456,person,0.66,7,558,273,607,422,0,0,0,0,0,0,
456,person,0.44,9,524,276,570,403,0,0,0,0,0,0,
457,person,0.68,7,556,270,608,421,0,0,0,0,0,0,
457,person,0.28,9,526,275,573,401,0,0,0,0,0,0,
458,person,0.7,7,555,271,610,422,0,0,0,0,0,0,
458,person,0.19,9,528,275,576,398,0,0,0,0,0,0,
459,person,0.6,7,553,273,611,422,0,0,0,0,0,0,
459,person,0.28,9,529,273,579,401,0,0,0,0,0,0,
460,person,0.65,7,560,275,613,422,0,0,0,0,0,0,
460,person,0.43,9,531,272,580,412,0,0,0,0,0,0,
461,person,0.65,7,566,276,615,421,0,0,0,0,0,0,
461,person,0.48,9,531,272,581,415,0,0,0,0,0,0,
462,person,0.74,7,569,276,618,421,0,0,0,0,0,0,
462,person,0.6,9,532,272,584,416,0,0,0,0,0,0,
463,person,0.73,7,571,275,619,419,0,0,0,0,0,0,
463,person,0.61,9,534,272,585,416,0,0,0,0,0,0,
464,person,0.69,7,572,274,621,418,0,0,0,0,0,0,
464,person,0.59,9,537,275,588,416,0,0,0,0,0,0,
465,person,0.57,7,576,276,623,418,0,0,0,0,0,0,
465,person,0.63,9,540,277,588,416,0,0,0,0,0,0,
466,person,0.6,7,578,276,625,417,0,0,0,0,0,0,
466,person,0.58,9,542,278,587,415,0,0,0,0,0,0,
467,person,0.55,7,582,276,627,416,0,0,0,0,0,0,
467,person,0.65,9,544,277,589,415,0,0,0,0,0,0,
468,person,0.62,7,584,274,628,416,0,0,0,0,0,0,
468,person,0.6,9,545,277,590,415,0,0,0,0,0,0,
469,person,0.66,7,587,280,630,415,0,0,0,0,0,0,
469,person,0.69,9,546,279,592,416,0,0,0,0,0,0,
470,person,0.67,7,590,275,632,413,0,0,0,0,0,0,
470,person,0.71,9,549,277,595,416,0,0,0,0,0,0,
471,person,0.59,7,592,275,632,409,0,0,0,0,0,0,
471,person,0.71,9,551,274,597,416,0,0,0,0,0,0,
472,person,0.38,7,596,275,634,409,0,0,0,0,0,0,
472,person,0.71,9,554,273,600,415,0,0,0,0,0,0,
473,person,0.5,7,597,275,635,410,0,0,0,0,0,0,
473,person,0.73,9,556,272,603,416,0,0,0,0,0,0,
474,person,0.62,7,598,276,638,411,0,0,0,0,0,0,
474,person,0.73,9,560,272,605,416,0,0,0,0,0,0,
475,person,0.47,7,601,277,639,411,0,0,0,0,0,0,
475,person,0.67,9,563,273,607,416,0,0,0,0,0,0,
476,person,0.5,7,604,275,639,412,0,0,0,0,0,0,
476,person,0.69,9,565,273,609,416,0,0,0,0,0,0,
477,person,0.44,7,606,275,645,413,0,0,0,0,0,0,
477,person,0.7,9,567,274,611,416,0,0,0,0,0,0,
478,person,0.5,7,607,276,648,414,0,0,0,0,0,0,
478,person,0.66,9,566,274,613,416,0,0,0,0,0,0,
479,person,0.33,7,609,278,648,413,0,0,0,0,0,0,
479,person,0.62,9,567,275,615,416,0,0,0,0,0,0,
480,person,0.42,7,611,280,651,408,0,0,0,0,0,0,
480,person,0.68,9,569,275,617,416,0,0,0,0,0,0,
481,person,0.42,7,611,278,654,407,0,0,0,0,0,0,
481,person,0.7,9,572,276,618,416,0,0,0,0,0,0,
482,person,0.39,7,612,279,655,406,0,0,0,0,0,0,
482,person,0.66,9,574,277,622,416,0,0,0,0,0,0,
483,person,0.55,7,611,276,657,404,0,0,0,0,0,0,
483,person,0.62,9,576,276,623,415,0,0,0,0,0,0,
484,person,0.47,7,610,275,656,406,0,0,0,0,0,0,
484,person,0.54,9,578,276,624,414,0,0,0,0,0,0,
485,person,0.66,7,610,273,660,408,0,0,0,0,0,0,
485,person,0.48,9,579,274,625,412,0,0,0,0,0,0,
486,person,0.62,7,614,274,662,410,0,0,0,0,0,0,
486,person,0.59,9,580,274,630,411,0,0,0,0,0,0,
487,person,0.44,7,619,274,665,409,0,0,0,0,0,0,
487,person,0.63,9,584,276,636,412,0,0,0,0,0,0,
488,person,0.42,7,621,273,664,411,0,0,0,0,0,0,
488,person,0.62,9,586,276,638,412,0,0,0,0,0,0,
489,person,0.52,7,620,273,665,411,0,0,0,0,0,0,
489,person,0.59,9,586,273,638,413,0,0,0,0,0,0,
490,person,0.5,7,622,274,666,411,0,0,0,0,0,0,
490,person,0.67,9,587,271,639,414,0,0,0,0,0,0,
491,person,0.55,7,622,273,666,409,0,0,0,0,0,0,
491,person,0.69,9,588,272,640,413,0,0,0,0,0,0,
492,person,0.57,7,621,272,668,409,0,0,0,0,0,0,
492,person,0.63,9,590,273,640,413,0,0,0,0,0,0,
493,person,0.46,7,617,272,669,411,0,0,0,0,0,0,
493,person,0.66,9,591,273,640,412,0,0,0,0,0,0,
494,person,0.45,7,624,275,671,411,0,0,0,0,0,0,
494,person,0.71,9,592,273,640,412,0,0,0,0,0,0,
495,person,0.51,7,629,276,673,412,0,0,0,0,0,0,
495,person,0.71,9,594,275,639,411,0,0,0,0,0,0,
496,person,0.53,7,632,276,675,412,0,0,0,0,0,0,
496,person,0.68,9,595,276,640,410,0,0,0,0,0,0,
497,person,0.65,7,632,278,677,412,0,0,0,0,0,0,
497,person,0.69,9,596,278,638,410,0,0,0,0,0,0,
498,person,0.65,7,634,276,678,411,0,0,0,0,0,0,
498,person,0.69,9,598,276,641,410,0,0,0,0,0,0,
499,person,0.68,7,634,275,680,412,0,0,0,0,0,0,
499,person,0.69,9,600,275,643,409,0,0,0,0,0,0,
500,person,0.67,7,636,274,682,411,0,0,0,0,0,0,
500,person,0.63,9,603,273,644,410,0,0,0,0,0,0,
501,person,0.64,7,639,274,683,410,0,0,0,0,0,0,
501,person,0.69,9,606,272,646,409,0,0,0,0,0,0,
502,person,0.7,7,640,276,685,410,0,0,0,0,0,0,
502,person,0.63,9,608,271,648,409,0,0,0,0,0,0,
503,person,0.69,7,642,278,686,411,0,0,0,0,0,0,
503,person,0.66,9,610,273,651,409,0,0,0,0,0,0,
504,person,0.69,7,645,281,688,409,0,0,0,0,0,0,
504,person,0.7,9,612,274,652,408,0,0,0,0,0,0,
505,person,0.71,7,648,282,690,408,0,0,0,0,0,0,
505,person,0.77,9,614,274,654,407,0,0,0,0,0,0,
506,person,0.4,7,649,280,691,407,0,0,0,0,0,0,
506,person,0.69,9,615,273,657,406,0,0,0,0,0,0,
507,person,0.43,7,653,281,692,408,0,0,0,0,0,0,
507,person,0.69,9,615,272,661,407,0,0,0,0,0,0,
508,person,0.26,7,654,282,695,406,0,0,0,0,0,0,
508,person,0.65,9,616,271,668,408,0,0,0,0,0,0,
509,person,0.41,7,657,283,696,398,0,0,0,0,0,0,
509,person,0.69,9,617,271,667,405,0,0,0,0,0,0,
510,person,0.52,7,657,283,697,397,0,0,0,0,0,0,
510,person,0.65,9,619,274,665,404,0,0,0,0,0,0,
511,person,0.56,7,657,284,698,399,0,0,0,0,0,0,
511,person,0.67,9,619,275,665,404,0,0,0,0,0,0,
512,person,0.55,7,658,281,698,403,0,0,0,0,0,0,
512,person,0.66,9,619,276,665,404,0,0,0,0,0,0,
513,person,0.52,7,656,280,697,404,0,0,0,0,0,0,
513,person,0.6,9,620,276,667,405,0,0,0,0,0,0,
514,person,0.51,7,658,275,698,406,0,0,0,0,0,0,
514,person,0.56,9,621,276,669,406,0,0,0,0,0,0,
515,person,0.47,7,656,275,699,407,0,0,0,0,0,0,
515,person,0.56,9,624,274,675,406,0,0,0,0,0,0,
516,person,0.44,7,660,274,701,407,0,0,0,0,0,0,
516,person,0.6,9,625,272,678,406,0,0,0,0,0,0,
517,person,0.49,7,655,273,702,408,0,0,0,0,0,0,
517,person,0.55,9,626,272,681,406,0,0,0,0,0,0,
518,person,0.23,7,656,276,702,406,0,0,0,0,0,0,
518,person,0.62,9,627,274,681,404,0,0,0,0,0,0,
519,person,0.43,7,667,281,706,403,0,0,0,0,0,0,
519,person,0.64,9,629,274,679,404,0,0,0,0,0,0,
520,person,0.68,7,669,275,708,404,0,0,0,0,0,0,
520,person,0.69,9,630,272,679,405,0,0,0,0,0,0,
521,person,0.68,7,670,272,710,406,0,0,0,0,0,0,
521,person,0.59,9,632,271,678,405,0,0,0,0,0,0,
522,person,0.72,7,671,274,711,405,0,0,0,0,0,0,
522,person,0.68,9,633,272,679,405,0,0,0,0,0,0,
523,person,0.64,7,672,281,711,405,0,0,0,0,0,0,
523,person,0.67,9,636,273,679,405,0,0,0,0,0,0,
524,person,0.59,7,674,279,713,404,0,0,0,0,0,0,
524,person,0.68,9,638,273,680,404,0,0,0,0,0,0,
525,person,0.52,7,676,283,715,404,0,0,0,0,0,0,
525,person,0.66,9,639,275,682,403,0,0,0,0,0,0,
526,person,0.28,7,680,284,716,400,0,0,0,0,0,0,
526,person,0.7,9,640,277,685,403,0,0,0,0,0,0,
527,person,0.51,7,682,282,718,400,0,0,0,0,0,0,
527,person,0.76,9,642,278,686,404,0,0,0,0,0,0,
528,person,0.51,7,683,283,720,400,0,0,0,0,0,0,
528,person,0.72,9,644,278,686,404,0,0,0,0,0,0,
529,person,0.51,7,683,284,722,401,0,0,0,0,0,0,
529,person,0.73,9,645,280,688,403,0,0,0,0,0,0,
530,person,0.56,7,684,283,723,401,0,0,0,0,0,0,
530,person,0.71,9,647,281,689,404,0,0,0,0,0,0,
531,person,0.62,7,685,282,724,401,0,0,0,0,0,0,
531,person,0.7,9,648,279,690,403,0,0,0,0,0,0,
532,person,0.57,7,686,284,725,401,0,0,0,0,0,0,
532,person,0.71,9,649,276,692,402,0,0,0,0,0,0,
533,person,0.59,7,688,282,727,402,0,0,0,0,0,0,
533,person,0.69,9,650,274,693,400,0,0,0,0,0,0,
534,person,0.61,7,691,281,729,400,0,0,0,0,0,0,
534,person,0.69,9,650,273,695,401,0,0,0,0,0,0,
535,person,0.41,7,694,281,730,401,0,0,0,0,0,0,
535,person,0.62,9,651,271,697,401,0,0,0,0,0,0,
536,person,0.5,7,693,278,731,400,0,0,0,0,0,0,
536,person,0.48,9,653,271,697,401,0,0,0,0,0,0,
537,person,0.58,7,692,275,732,399,0,0,0,0,0,0,
537,person,0.56,9,654,271,698,400,0,0,0,0,0,0,
538,person,0.55,7,694,277,732,399,0,0,0,0,0,0,
538,person,0.52,9,656,271,699,400,0,0,0,0,0,0,
539,person,0.54,7,694,283,733,402,0,0,0,0,0,0,
539,person,0.47,9,657,274,699,401,0,0,0,0,0,0,
540,person,0.61,7,694,285,734,403,0,0,0,0,0,0,
540,person,0.48,9,661,277,700,401,0,0,0,0,0,0,
541,person,0.64,7,694,285,735,404,0,0,0,0,0,0,
541,person,0.47,9,662,279,701,401,0,0,0,0,0,0,
542,person,0.6,7,694,287,735,404,0,0,0,0,0,0,
542,person,0.43,9,663,282,701,401,0,0,0,0,0,0,
543,person,0.52,7,695,289,736,404,0,0,0,0,0,0,
543,person,0.39,9,664,285,702,402,0,0,0,0,0,0,
544,person,0.35,7,696,287,736,404,0,0,0,0,0,0,
544,person,0.45,9,664,285,706,401,0,0,0,0,0,0,
545,person,0.37,7,701,289,738,401,0,0,0,0,0,0,
545,person,0.5,9,664,286,710,400,0,0,0,0,0,0,
546,person,0.44,7,704,287,740,395,0,0,0,0,0,0,
546,person,0.52,9,666,285,712,399,0,0,0,0,0,0,
547,person,0.46,7,706,288,741,397,0,0,0,0,0,0,
547,person,0.52,9,667,286,712,398,0,0,0,0,0,0,
548,person,0.53,7,706,287,741,394,0,0,0,0,0,0,
548,person,0.53,9,667,285,713,397,0,0,0,0,0,0,
549,person,0.58,7,706,286,743,399,0,0,0,0,0,0,
549,person,0.63,9,668,284,711,397,0,0,0,0,0,0,
550,person,0.53,7,706,287,745,401,0,0,0,0,0,0,
550,person,0.58,9,669,285,712,396,0,0,0,0,0,0,
551,person,0.57,7,707,286,747,403,0,0,0,0,0,0,
551,person,0.62,9,671,285,713,397,0,0,0,0,0,0,
552,person,0.63,7,708,285,749,404,0,0,0,0,0,0,
552,person,0.64,9,672,284,714,397,0,0,0,0,0,0,
553,person,0.6,7,710,286,750,403,0,0,0,0,0,0,
553,person,0.69,9,672,284,715,397,0,0,0,0,0,0,
554,person,0.56,7,711,287,752,404,0,0,0,0,0,0,
554,person,0.66,9,673,284,716,397,0,0,0,0,0,0,
555,person,0.59,7,714,286,754,404,0,0,0,0,0,0,
555,person,0.73,9,675,283,717,398,0,0,0,0,0,0,
556,person,0.62,7,715,287,756,405,0,0,0,0,0,0,
556,person,0.76,9,676,283,720,399,0,0,0,0,0,0,
557,person,0.72,7,716,285,757,405,0,0,0,0,0,0,
557,person,0.81,9,679,282,722,401,0,0,0,0,0,0,
558,person,0.69,7,717,283,758,405,0,0,0,0,0,0,
558,person,0.79,9,681,282,723,401,0,0,0,0,0,0,
559,person,0.73,7,718,282,759,405,0,0,0,0,0,0,
559,person,0.8,9,683,281,724,400,0,0,0,0,0,0,
560,person,0.72,7,719,282,759,403,0,0,0,0,0,0,
560,person,0.77,9,684,280,725,399,0,0,0,0,0,0,
561,person,0.73,7,719,280,759,405,0,0,0,0,0,0,
561,person,0.76,9,686,280,726,399,0,0,0,0,0,0,
562,person,0.37,7,724,278,760,404,0,0,0,0,0,0,
562,person,0.79,9,687,281,729,398,0,0,0,0,0,0,
563,person,0.42,7,726,279,761,404,0,0,0,0,0,0,
563,person,0.76,9,688,282,730,397,0,0,0,0,0,0,
564,person,0.45,7,726,279,762,402,0,0,0,0,0,0,
564,person,0.76,9,688,282,731,396,0,0,0,0,0,0,
565,person,0.47,7,728,279,762,393,0,0,0,0,0,0,
565,person,0.77,9,689,282,732,395,0,0,0,0,0,0,
566,person,0.49,7,727,282,763,395,0,0,0,0,0,0,
566,person,0.76,9,690,282,732,395,0,0,0,0,0,0,
567,person,0.55,7,727,282,764,391,0,0,0,0,0,0,
567,person,0.77,9,690,283,732,395,0,0,0,0,0,0,
568,person,0.56,7,727,282,765,395,0,0,0,0,0,0,
568,person,0.74,9,691,283,732,394,0,0,0,0,0,0,
569,person,0.56,7,726,281,766,399,0,0,0,0,0,0,
569,person,0.7,9,692,284,732,395,0,0,0,0,0,0,
570,person,0.57,7,727,281,767,398,0,0,0,0,0,0,
570,person,0.68,9,693,283,733,394,0,0,0,0,0,0,
571,person,0.57,7,727,280,769,397,0,0,0,0,0,0,
571,person,0.7,9,693,283,734,393,0,0,0,0,0,0,
572,person,0.6,7,728,279,770,397,0,0,0,0,0,0,
572,person,0.68,9,694,283,734,393,0,0,0,0,0,0,
573,person,0.59,7,729,280,770,398,0,0,0,0,0,0,
573,person,0.67,9,694,284,735,393,0,0,0,0,0,0,
574,person,0.64,7,732,279,771,397,0,0,0,0,0,0,
574,person,0.69,9,695,283,736,393,0,0,0,0,0,0,
575,person,0.66,7,733,278,772,395,0,0,0,0,0,0,
575,person,0.66,9,696,283,736,393,0,0,0,0,0,0,
576,person,0.68,7,734,282,773,394,0,0,0,0,0,0,
576,person,0.7,9,697,284,739,393,0,0,0,0,0,0,
577,person,0.7,7,736,283,774,391,0,0,0,0,0,0,
577,person,0.72,9,698,284,740,391,0,0,0,0,0,0,
578,person,0.7,7,738,284,776,391,0,0,0,0,0,0,
578,person,0.69,9,698,284,739,390,0,0,0,0,0,0,
579,person,0.66,7,739,285,777,391,0,0,0,0,0,0,
579,person,0.67,9,699,283,739,390,0,0,0,0,0,0,
580,person,0.62,7,740,286,778,392,0,0,0,0,0,0,
580,person,0.66,9,699,283,740,391,0,0,0,0,0,0,
581,person,0.61,7,742,287,779,390,0,0,0,0,0,0,
581,person,0.74,9,699,283,741,393,0,0,0,0,0,0,
582,person,0.59,7,743,287,780,395,0,0,0,0,0,0,
582,person,0.76,9,700,284,743,393,0,0,0,0,0,0,
583,person,0.67,7,743,286,781,398,0,0,0,0,0,0,
583,person,0.79,9,701,283,744,393,0,0,0,0,0,0,
584,person,0.65,7,745,287,782,398,0,0,0,0,0,0,
584,person,0.79,9,702,282,745,394,0,0,0,0,0,0,
